3.0253	1.4262	4.9034	0.6670	1.0571	3.5711	4.7298	1.6059
0.4319	3.2924	1.1441	1.7792	3.5030	0.3416	4.6541	2.6907
3.7967	1.5691	3.5675	3.6268	2.4745	1.9986	4.2324	2.0576
2.2468	2.9769	2.4797	1.0879	1.1669	4.7031	4.9336	4.0722
0.7816	0.4813	0.6441	3.8069	1.9075	0.5475	4.4739	0.4455
2.9646	4.1185	4.2037	3.3965	2.4109	0.3479	0.1758	2.0272
0.9139	0.6894	4.8298	4.7106	2.2586	3.3973	3.3373	2.5344
4.7331	0.3959	2.5697	1.9799	3.3728	0.0494	3.0678	0.8459
4.5397	4.7525	3.0013	0.3213	0.2338	3.6454	4.1281	3.8572
2.1413	4.1929	3.6020	0.1059	3.3114	2.8058	3.5024	0.8484
0.7223	3.1536	3.6782	1.6362	3.8431	3.5080	1.3468	1.9105
1.1016	1.9053	4.6841	0.8347	2.3012	2.2538	2.8146	1.9236
0.6740	2.3032	0.8824	0.2137	2.0557	3.8837	0.5350	3.9679
2.2895	2.5291	4.6631	4.4308	1.7220	3.2652	4.5367	1.0540
0.0334	1.0709	3.0390	0.7558	4.2245	1.7172	2.3920	2.7687
3.0676	0.2252	3.7387	4.1692	2.1305	3.4228	0.0039	3.1826
4.4318	0.6766	2.8185	0.1058	2.9799	3.7009	0.3195	1.9194
0.0356	2.5846	0.8545	2.3251	0.1138	0.5176	1.7559	1.2352
1.8358	3.7827	1.2925	1.8692	4.8537	4.3316	2.6250	0.8733
4.0782	1.0488	0.0170	2.1458	1.2740	3.7557	1.3150	0.7348
3.4045	2.1785	1.3189	2.8363	2.8552	4.1375	2.9420	4.0540
2.1988	3.9844	0.3418	1.0660	2.1676	4.6371	2.4801	1.3581
2.9990	2.6925	3.3140	4.9520	3.7644	2.7297	4.8687	4.5179
2.8524	2.2256	0.1368	4.1945	4.1588	3.8052	1.5968	2.7283
4.4127	3.3325	3.8834	2.0795	4.8179	4.2710	3.4849	0.9167
1.9272	3.5055	1.7955	4.1260	2.4899	2.1373	0.1920	1.0395
4.6576	1.7744	2.6721	2.6566	4.4669	0.9861	2.6086	4.1717
3.2312	3.7158	2.4774	1.0836	0.9414	2.6142	0.2781	3.2847
0.1002	1.4193	1.8750	4.5128	4.7519	0.7584	1.5923	2.7449
4.5698	0.0293	0.0772	1.4970	3.5348	1.8727	0.6230	3.4552
1.0248	4.0100	0.8149	0.6823	0.7844	3.4871	3.3389	4.2685
1.8728	3.4735	4.2563	4.1622	1.8421	4.9997	1.4983	4.3508
2.3876	4.2378	2.3572	3.0490	3.8064	0.8833	2.4586	1.1459
3.8239	4.0923	1.0990	3.2168	1.3257	3.6659	0.7460	1.3261
3.1664	4.4656	0.9028	0.1262	3.7777	3.4334	2.2640	3.4230
2.5469	2.6481	3.7601	4.4197	1.1216	3.0165	3.5819	1.5914
2.9637	3.0162	0.0802	0.3513	2.2540	2.4373	3.4004	3.3534
1.0603	3.3207	0.8590	4.8842	2.4129	1.9580	3.1010	0.9575
3.7386	0.6239	3.8470	1.9051	0.0895	4.7498	2.0313	2.4373
3.8672	3.1833	4.2953	1.4141	0.8314	3.0554	0.8338	2.2105
1.9530	1.0719	4.4157	4.9167	4.0881	4.4959	0.2680	1.8058
1.3420	1.9332	3.6684	2.4024	0.2539	4.5274	2.2866	4.3478
2.6668	1.4854	0.3876	1.4055	2.1093	4.2346	3.3105	4.1341
1.9598	4.3121	2.5307	2.1377	3.7692	4.2147	1.4962	0.7738
0.8351	2.8384	3.2615	0.8707	0.4230	4.1159	3.1958	0.4018
0.5368	4.6335	4.9517	2.3726	3.4163	1.2442	4.2418	1.9028
3.2699	0.5758	1.8668	2.3481	1.6246	1.8838	4.4939	3.9564
2.8985	0.6395	0.8090	1.3031	2.8180	2.1279	4.1393	2.3212
0.6732	1.2654	2.0813	1.5083	4.1038	0.3428	2.3790	3.1380
4.5268	4.4587	0.5748	0.0635	4.0922	0.5264	2.4361	4.8296
2.5085	1.7706	1.6779	0.7784	2.3464	3.5447	3.1266	3.0559
3.9710	0.4285	2.6205	1.8695	1.0680	3.4295	3.1726	2.1920
3.8860	0.5574	2.3119	4.5593	1.8228	4.3932	1.0676	1.1877
0.9266	4.7360	3.4466	0.4533	4.1947	4.0213	0.5169	2.5739
3.2870	4.5478	2.9530	0.7955	1.3184	4.6309	1.5739	4.9203
3.6649	3.1756	4.7004	2.6358	3.6041	2.3209	4.5054	2.1045
4.6721	0.7504	2.6780	3.5581	1.3078	4.9899	3.1174	3.6134
3.1306	4.3831	4.1849	4.0572	4.1191	2.6315	4.5105	4.0921
3.3138	1.6528	0.0274	1.6008	1.2006	2.9803	2.3963	0.3891
2.5191	2.6112	3.9701	1.1839	0.7868	3.6706	3.8197	1.3583
4.3909	0.9915	3.3251	4.0629	1.7420	1.0031	2.6211	2.5472
3.0498	0.9929	0.7384	1.1804	0.3760	4.9234	0.2376	4.6577
4.4951	2.5549	4.7481	2.8089	4.2077	4.7754	4.4097	0.7091
0.4083	2.7558	1.8059	2.9274	0.3670	0.7761	4.1113	3.6931
1.1538	4.4467	2.9311	0.5446	0.4382	1.2562	4.6076	0.9838
2.1801	2.2593	2.2286	0.2299	3.2522	2.9671	1.4103	4.1322
3.6282	2.8905	1.6479	3.1232	0.4453	1.3960	0.9321	0.2845
4.6530	1.1714	0.3418	0.0614	3.9272	2.1477	2.9888	4.3372
4.2942	2.9238	2.1001	0.4479	2.3704	0.0312	0.9926	0.0896
2.8086	1.2873	0.6002	4.9888	3.5466	2.8288	0.2187	2.7218
1.7988	0.7959	1.6290	0.4269	3.6863	3.2769	3.5502	1.5477
4.1317	4.6728	4.4823	3.7847	0.8442	4.8241	3.8461	1.8955
4.7714	1.9718	1.8349	4.0656	4.8956	3.9350	4.5135	2.0695
2.2660	3.9661	0.5061	0.0747	0.2534	1.1062	0.0634	0.6818
3.8000	3.9350	0.2821	0.5988	4.7309	1.9112	1.0257	2.6693
3.4172	0.1880	4.5758	2.5489	4.8609	4.0581	1.3336	2.4713
2.2894	3.3687	0.7434	2.3361	0.5455	4.2380	0.8589	2.5847
0.6614	4.5686	3.5261	4.4096	0.0175	3.2090	3.6404	1.6256
4.3929	2.2334	2.5669	2.5292	1.8407	0.7997	0.1568	4.7925
0.6685	0.6931	3.2825	2.8711	1.8504	3.8080	2.3261	0.7227
4.2131	4.8345	1.2412	4.6106	0.7302	4.9289	0.9732	1.4553
0.2552	4.5472	0.6652	4.5638	4.1215	2.7017	3.2646	2.8484
4.2213	0.5394	1.5351	4.5814	0.8609	3.0670	0.5114	2.9147
3.4760	2.9391	1.8359	4.1445	3.6322	0.1184	2.0156	2.6430
0.4826	3.9264	4.3416	4.6957	3.7610	0.5829	4.3063	0.4223
4.4912	0.5117	0.2795	4.7464	0.0589	0.9447	4.3101	2.8350
4.1804	3.6465	2.5748	3.4018	4.1858	4.1099	2.9832	4.7475
0.0467	2.1768	3.4946	3.5228	0.1159	0.3306	2.6673	4.0357
3.7482	0.4489	4.6828	4.2308	4.3754	4.0245	3.9265	1.9270
3.1363	4.6073	3.2328	2.6275	0.1190	3.5124	2.3739	0.1366
0.1780	4.4571	1.6840	4.3584	3.1036	4.2588	2.7602	0.3940
2.2077	1.8291	4.3683	0.3124	2.9305	3.7600	1.1582	4.4742
2.3642	1.1544	4.0253	4.0153	4.6086	0.5695	3.4564	4.7943
0.1774	4.7348	1.6828	3.6917	0.3096	4.8097	0.0789	1.1031
4.8245	0.7598	2.4807	1.5636	4.1492	0.3362	3.5675	3.1673
2.2524	1.2056	0.5009	4.4601	3.0347	4.8692	4.7725	0.7781
0.9652	3.6293	0.9307	3.3293	4.7836	4.9560	2.3446	0.2352
4.3923	0.5255	0.8011	4.5697	0.2603	2.4839	3.2614	3.4518
0.5699	2.2936	3.3403	0.3944	3.0534	0.8210	1.9580	0.1152
2.2026	1.1572	0.5256	4.4550	2.3628	1.0265	3.9151	0.3249
0.3974	0.8957	3.6876	1.3626	4.5250	4.6183	4.6920	1.1736
4.3086	4.5743	2.0366	3.7008	0.0998	2.8376	3.2705	1.6629
0.3601	0.3215	1.5319	0.9300	2.6151	4.8721	1.3245	2.2204
4.2801	3.8852	3.0573	1.6559	0.5726	1.0546	3.9438	3.2431
0.9952	0.8311	3.7885	1.1152	4.9273	2.5307	2.9229	2.3447
3.1417	3.2839	4.6160	4.4391	3.0408	2.2745	2.5602	4.8896
4.6645	4.3907	2.9459	2.5055	4.0002	0.1417	1.9568	0.7145
2.7411	3.3322	3.0026	2.0213	2.2175	1.0599	3.6772	4.9294
2.7901	2.1145	2.6210	3.7852	2.9456	1.4095	4.9004	1.5153
2.8729	3.9402	2.8233	1.0146	2.2241	2.4393	0.4537	0.5070
0.2649	4.7138	3.0139	4.9294	4.1045	0.9597	2.4349	0.6520
3.1047	1.1014	4.3917	0.8458	4.4337	2.3943	2.8671	2.9705
1.6511	3.4543	1.5443	4.4412	0.5688	4.1653	3.2264	3.3554
3.5143	0.5748	3.1268	1.3872	4.5150	0.9501	2.4018	3.5667
1.7390	3.3894	2.8555	2.0039	3.1032	0.8694	1.9334	0.6135
2.6445	0.9621	2.5405	1.3408	1.9903	4.7984	3.1136	3.7777
3.1978	3.9648	1.9925	1.0798	3.7409	2.8633	3.4924	1.4017
0.4408	4.3503	3.0357	4.5455	0.3931	1.6380	4.1845	0.3610
4.9843	1.4078	4.7001	0.4168	1.8366	0.9926	0.9858	2.8134
4.9122	3.7352	1.7792	2.5567	4.6974	4.3198	3.8975	3.3287
1.6877	4.1181	2.0111	4.8855	3.0829	4.0036	0.9653	0.4976
1.8238	1.8669	4.4577	2.2646	1.2172	2.4934	1.8101	3.2074
1.6103	4.1314	0.9946	1.5946	0.5392	0.6948	2.0114	2.8030
2.3758	1.6873	2.9973	2.2879	0.4226	4.7765	4.8446	0.2919
0.1200	4.0963	3.7422	1.8077	3.2144	0.7533	1.6932	4.3105
1.2973	4.7569	2.6585	3.1211	1.6237	2.1162	0.3857	0.9703
2.8409	4.6095	2.1958	4.4513	3.7409	3.1905	1.0459	1.0699
0.7051	3.8822	0.1797	0.4766	0.8540	2.0146	4.5421	4.5457
0.7496	0.9495	4.0557	3.0156	4.9156	4.5617	3.0903	4.4222
0.1691	0.6680	3.1537	3.9691	4.6030	3.4359	4.5678	1.1852
4.3339	0.3470	0.5935	2.7512	0.5351	0.1694	0.3001	4.8706
0.3960	4.2275	1.6337	1.1011	3.1097	1.8134	1.5777	0.5958
3.9637	3.8280	1.1198	4.7133	4.7775	0.1754	2.7290	2.8481
4.6931	4.7372	0.8193	4.8622	0.4052	3.9730	3.8313	2.0909
0.0082	2.4089	3.3991	4.3421	2.7559	3.9927	2.0933	3.8389
3.2910	4.1620	2.3933	3.6870	3.3895	4.0270	4.7881	0.1928
1.4992	0.8405	1.3657	0.4630	4.6684	2.4855	0.1763	1.9806
4.4459	2.6610	2.9052	4.1391	2.3981	3.7245	4.0013	4.5534
2.8033	2.6975	2.8326	2.8115	0.1063	1.2317	2.1535	0.1222
2.8623	0.2244	4.2468	1.1533	4.3864	1.6401	4.8402	3.4958
2.7760	0.6672	4.6283	4.2752	1.5076	0.9940	4.7382	0.0603
1.1761	3.4795	4.9144	0.6220	1.1405	2.8197	4.7611	0.7742
3.5386	1.5441	3.7624	1.3419	4.2416	1.5950	4.1534	1.4663
4.3479	2.8267	1.3069	2.2102	3.0511	0.5537	3.3635	3.4158
2.4376	2.1939	3.2037	0.2135	2.8611	2.8320	4.4888	4.3409
4.3687	3.8260	4.2269	0.5448	2.3056	4.1414	1.1668	2.0799
3.4461	1.9610	0.9280	1.9847	3.5052	4.6904	3.3266	2.1935
2.7468	1.2854	2.4800	2.0947	4.1121	3.7869	4.3049	0.7426
2.1632	4.3406	2.6684	4.6008	1.5345	0.8721	4.8143	2.4409
4.3956	3.7041	4.3031	3.7643	2.5301	3.5300	4.3091	0.0069
4.8357	2.6714	0.4760	3.2818	4.6325	1.4039	0.2664	4.0714
3.1376	1.0943	3.5930	0.8844	2.3797	1.0730	2.9791	2.9385
1.4918	4.8599	2.2840	3.6550	4.2006	4.9524	3.2558	3.2143
0.7351	0.8244	3.0701	0.1307	4.5285	2.3732	3.8950	1.8743
2.0587	0.9032	3.2042	1.8944	3.5746	3.6802	0.1762	3.2303
3.2070	0.0841	0.4426	1.3447	1.1784	4.0356	2.2290	2.5248
3.5581	0.1086	0.2081	0.0499	4.9686	2.4921	3.7049	2.8447
4.1691	2.4445	1.9607	4.9042	3.2689	0.0308	0.0349	4.3003
2.7974	2.4039	3.9300	4.8561	3.3071	2.1342	1.7505	2.0704
3.6963	1.0282	2.2578	1.7727	1.2075	4.1664	3.8790	2.2668
2.8820	4.7761	0.8707	2.4126	1.7000	1.4870	4.5433	0.4854
4.1047	1.0428	3.6024	4.6390	4.5911	4.7698	0.5156	1.9410
0.4326	0.4288	1.2925	0.5690	3.0756	2.7427	0.7934	2.8626
0.8557	1.3607	2.6130	3.7390	4.7442	4.1668	0.3150	3.3335
4.3282	2.6485	0.0531	0.1799	2.2130	3.3006	2.3834	4.0319
4.5578	2.0018	2.4961	0.7730	0.7930	4.9344	1.0960	1.7015
1.4348	2.2052	1.0394	3.9879	3.9491	2.3706	1.3979	3.5263
4.0298	1.4953	3.7012	4.8855	2.8560	1.3141	3.6245	1.0125
2.6002	0.4809	3.9395	1.9284	3.1295	3.9925	2.1083	1.2548
0.3424	2.2932	4.4917	4.9002	4.2949	1.9878	0.6733	3.6485
0.0880	1.9221	1.7693	1.5227	4.1273	2.8087	0.5107	4.5083
3.0764	0.1793	1.9085	2.1062	1.6746	0.6097	1.9918	1.3152
4.5305	1.9239	0.6163	2.1307	2.4048	4.5558	4.0591	4.4227
0.5342	3.5483	1.1674	0.8766	0.8415	0.6590	0.7769	0.9746
0.1364	2.6468	1.4502	0.2244	4.5689	3.2195	1.7471	4.7310
4.4694	0.0672	4.1547	0.3473	0.0843	1.6978	1.9442	3.7636
1.5573	1.0899	4.6364	4.4163	0.2374	1.7604	2.5071	3.0545
0.5126	0.0610	4.6404	1.7676	2.9452	3.8639	1.4056	1.9245
0.0367	2.4381	4.4425	0.4162	2.1083	1.1476	1.2441	4.5063
3.6927	1.2005	1.9280	3.1621	1.2676	1.0826	3.5094	0.4954
1.3519	2.7805	0.4536	2.9092	3.8704	0.0901	2.3255	1.9314
4.1078	1.8505	4.8326	4.6203	1.9115	4.4730	1.3879	3.5776
4.8567	3.3369	2.7935	4.8934	0.7750	2.2360	0.3097	3.4338
2.8833	3.3835	1.5538	1.5760	4.5840	3.4818	4.7381	0.1457
0.8516	4.5644	3.2475	2.2035	2.3449	3.7012	0.1127	0.4520
1.2152	3.7912	2.4382	0.3230	0.6417	2.2709	4.9433	1.6642
2.5532	1.7439	1.3312	2.4099	0.0807	4.1247	2.3033	2.6704
0.2319	1.1276	1.1767	4.0424	0.9799	4.5836	2.0903	3.2966
3.3830	4.2073	4.3507	3.3989	3.2881	1.0960	3.6681	0.9644
0.4484	1.9142	3.3479	4.8559	2.8851	0.0142	3.4708	4.7409
0.8778	0.0171	2.5432	1.5969	1.4731	4.3921	2.6922	0.5635
2.8590	4.1475	2.1240	3.0909	0.2751	3.3006	2.1332	1.4498
1.2550	2.8842	4.2235	4.6380	2.0915	3.5742	3.0370	1.6819
0.3795	4.6702	1.7050	0.8279	1.5844	0.0529	0.6838	3.4260
1.8817	0.8144	1.9266	0.0888	0.8985	2.3692	1.4334	4.7833
2.0769	1.4049	3.6625	0.6350	1.5135	3.8706	0.6850	0.7138
1.4821	1.3627	4.3899	0.6512	3.8072	1.3505	0.5555	0.1275
2.0760	1.3813	0.5904	4.8735	3.7853	4.5204	4.7296	3.3096
2.0924	1.6546	1.4800	3.9741	2.4689	3.4067	4.0629	1.7263
3.3674	0.7759	0.4963	0.4443	2.1808	4.1588	1.0794	1.3824
3.6943	3.0294	1.7643	0.1764	4.3921	1.1542	0.8276	1.9580
3.1992	2.5047	1.3831	0.2753	3.8861	1.9735	0.1487	1.2346
2.6713	1.4939	4.8783	4.7637	3.1485	1.3583	3.7378	2.6976
0.6174	4.7650	2.8007	3.9848	0.5409	3.2970	4.4292	1.3807
2.7217	2.4557	0.5085	1.4159	0.4851	2.2729	1.5923	2.2093
4.8772	3.4270	2.4199	3.0764	0.9318	3.8030	3.3517	2.4285
4.8178	0.7765	3.5004	2.4891	2.2704	3.3786	2.2528	0.1444
0.4188	4.7369	0.9906	1.0362	4.5019	3.7913	0.0211	0.2638
0.0428	2.0883	4.4502	2.7644	4.5440	4.9587	4.1804	4.3530
0.0291	2.2316	0.7727	4.9063	0.6586	3.1926	2.9827	4.6506
1.5904	1.9957	1.3344	1.4083	2.7722	4.8348	3.8974	0.7592
0.0425	3.2134	1.1503	0.4614	2.9504	2.1409	1.4976	1.2844
2.4523	0.9322	1.5187	2.4951	3.0205	0.9689	0.2595	3.2283
2.5645	0.9276	4.4399	2.5936	3.1592	0.2126	2.4999	4.1930
3.8179	3.4053	0.4827	0.4083	0.4009	1.8171	1.8166	1.4300
3.1731	1.6519	0.7140	3.2156	4.8653	1.8642	3.6770	3.6802
